"id","title","band","model","variant","fuelType","bodytype","tramsmission","seating","year","milage","color","image","place","price"
"71210","2012 BMW X1 2.0 sDrive20d SUV","BMW","X1","sDrive20d","Solar","SUV","Automatic","5","2012","40000","Hitam","https://img2.icarcdn.com/5931146/thumb-l_used-car-mobil123-bmw-x-x1-sdrive20d-suv-indonesia_5931146_0t4NMy1pl2Z4gCmHMbVEVm.jpg?smia=xTM","Bandung","320000000"
"64985","2015 Mazda 2 1.5 R Hatchback","Mazda","2","R","Pertamax","Hatchback","Automatic","5","2015","12345","Merah","https://img5.icarcdn.com/5976365/thumb-l_used-car-mobil123-mazda-2-r-hatchback-indonesia_5976365_fN20ruFckyzVSvQILdShax.jpg?smia=xTM","Bekasi","178000000"
"59817","2013 Toyota Avanza 1.3 G MPV","Toyota","Avanza","G","Pertamax","MPV","Manual","7","2013","66000","Hitam","https://img1.icarcdn.com/1930516/thumb-l_used-car-mobil123-toyota-avanza-g-mpv-indonesia_1930516_pQSiKbB2U9KAQ44PRztEYE.jpg?smia=xTM","Tangerang","120000000"
"13883","2013 Toyota Avanza 1.3 G MPV","Toyota","Avanza","G","Pertamax","MPV","Automatic","7","2013","52500","Putih","https://img5.icarcdn.com/1704405/thumb-l_used-car-mobil123-toyota-avanza-g-mpv-indonesia_1704405_7pPY9QVxFN8B7lwRT3T8gD.jpg?smia=xTM","Tangerang","103000000"
"65756","2018 Daihatsu Gran Max 1.5 D Van","Daihatsu","Gran Max","D","Pertamax","Van","Manual","9","2018","250","Putih","https://img1.icarcdn.com/6563506/thumb-l_used-car-mobil123-daihatsu-gran-max-d-van-indonesia_6563506_a8zIYkBbaPTNshlFxaR9ql.jpg?smia=xTM","Cilacap","102500000"
"20573","2016 Mitsubishi Pajero Sport 2.5 Dakar SUV","Mitsubishi","Pajero Sport","Dakar","Solar","SUV","Automatic","7","2016","60000","Hitam","https://img1.icarcdn.com/6819236/thumb-l_used-car-mobil123-mitsubishi-pajero-sport-dakar-suv-indonesia_6819236_yRhOTBeMR9ryp5hSBZuz8j.jpg?smia=xTM","Surabaya","412000000"
"82447","2013 Chevrolet Spin 1.5 LTZ SUV","Chevrolet","Spin","LTZ","Pertamax","SUV","Automatic","7","2013","60000","Abu-abu","https://img1.icarcdn.com/0062946/thumb-l_used-car-mobil123-chevrolet-spin-ltz-suv-indonesia_0062946_Ul8VfvjgYlV9r98YTPk8oY.jpg?smia=xTM","Sidoarjo","105000000"
"52677","2011 Nissan Grand Livina 1.5 XV MPV","Nissan","Grand Livina","XV","Pertamax","MPV","Automatic","7","2011","90000","Abu-abu","https://img1.icarcdn.com/7918675/thumb-l_used-car-mobil123-nissan-grand-livina-xv-mpv-indonesia_7918675_AIzErRCk5rJGYfEdkCExCJ.jpg?smia=xTM","Jakarta Timur","98000000"
"25399","2014 Mitsubishi Pajero Sport 2.5 Dakar SUV","Mitsubishi","Pajero Sport","Dakar","Solar","SUV","Automatic","7","2014","63500","Putih","https://img5.icarcdn.com/1596916/thumb-l_used-car-mobil123-mitsubishi-pajero-sport-dakar-suv-indonesia_1596916_eJ4VnVpholE8b5czF34WRK.jpg?smia=xTM","Bekasi","309000000"
"56815","2012 Toyota Limo 1.5 Manual Sedan","Toyota","Limo","Manual","Pertamax","Sedan","Manual","5","2012","202500","Hitam","https://img5.icarcdn.com/7025015/thumb-l_used-car-mobil123-toyota-limo-manual-sedan-indonesia_7025015_Irp8vuYm0CAVIy9lrpO6k1.jpg?smia=xTM","Jakarta Selatan","82500000"
"12025","2015 Daihatsu Gran Max 1.5 3 Way Pick-up","Daihatsu","Gran Max","3 Way","Pertamax","Pick-up","Manual","3","2015","40000","Hitam","https://img3.icarcdn.com/7440565/thumb-l_used-car-mobil123-daihatsu-gran-max-3-way-pick-up-indonesia_7440565_b1S0K6aeWgob3H41fqUugq.jpg?smia=xTM","Tangerang","90000000"
"60225","2012 Daihatsu Sirion 1.3 D FMC Hatchback","Daihatsu","Sirion","D FMC","Pertamax","Hatchback","Automatic","5","2012","30000","Hitam","https://img5.icarcdn.com/9529615/thumb-l_used-car-mobil123-daihatsu-sirion-d-fmc-hatchback-indonesia_9529615_NHQRlZ2QVokgTgwy9pujfP.jpg?smia=xTM","Surabaya","104000000"
"74820","2008 Suzuki Swift 1.5 ST Hatchback","Suzuki","Swift","ST","Pertamax","Hatchback","Manual","5","2008","59465","Marun","https://img3.icarcdn.com/5884056/thumb-l_used-car-mobil123-suzuki-swift-st-hatchback-indonesia_5884056_nLQN0TjZNpESs5QsuGWScN.jpg?smia=xTM","Kediri","96000000"
"31564","2010 Nissan Serena 2.0 Highway Star MPV","Nissan","Serena","Highway Star","Pertamax","MPV","Automatic","7","2010","75000","Hitam","https://img1.icarcdn.com/2152756/thumb-l_used-car-mobil123-nissan-serena-highway-star-mpv-indonesia_2152756_WB2k4xijvlf7OUrYfa9VUp.jpg?smia=xTM","Jakarta Selatan","104000000"
"55680","2012 Toyota Camry 2.5 V Sedan","Toyota","Camry","V","Pertamax","Sedan","Automatic","5","2012","87500","Hitam","https://img2.icarcdn.com/2966456/thumb-l_used-car-mobil123-toyota-camry-v-sedan-indonesia_2966456_cuCBLlHQgbECRPvwj5BqIi.jpg?smia=xTM","Jakarta Utara","198000000"
"50081","2013 Nissan Evalia 1.5 SV MPV","Nissan","Evalia","SV","Pertamax","MPV","Manual","7","2013","70000","Putih","https://img3.icarcdn.com/5053946/thumb-l_used-car-mobil123-nissan-evalia-sv-mpv-indonesia_5053946_S4q5rOnpIpTNApOvtAlxaB.jpg?smia=xTM","Yogyakarta","78000000"
"28452","2012 KIA Rio 1.4 UB Hatchback","KIA","Rio","UB","Pertamax","Hatchback","Automatic","5","2012","40000","Abu-abu","https://img1.icarcdn.com/4792965/thumb-l_used-car-mobil123-kia-rio-ub-hatchback-indonesia_4792965_8QSAmmqHfllXWP48dH7nB7.jpg?smia=xTM","Bekasi","115000000"
"33893","2012 Suzuki Carry 1.5 WD Pick-up","Suzuki","Carry","WD","Pertamax","Pick-up","Manual","3","2012","17500","Hitam","https://img1.icarcdn.com/1652316/thumb-l_used-car-mobil123-suzuki-carry-wd-pick-up-indonesia_1652316_4FGTFi6ZRwe1KClEAldfIk.jpeg?smia=xTM","Lamongan","80000000"
"2883","2012 Toyota Corolla Altis 2.0 V Sedan","Toyota","Corolla Altis","V","Pertamax","Sedan","Automatic","5","2012","82500","Hitam","https://img2.icarcdn.com/7099556/thumb-l_used-car-mobil123-toyota-corolla-altis-v-sedan-indonesia_7099556_onUPonC45XPYU711pHymbj.jpg?smia=xTM","Jakarta Timur","148000000"
"34283","2005 Honda Elysion 3.0 RR Van Wagon","Honda","Elysion","RR","Pertamax","Van Wagon","Automatic","7","2005","27500","Silver","https://img3.icarcdn.com/3573406/thumb-l_used-car-mobil123-honda-elysion-rr-van-wagon-indonesia_3573406_3Ko00GlWwF5v66xBvGccLf.jpeg?smia=xTM","Medan","120000000"
"49446","2004 Toyota RAV4 2.0 LWB SUV Offroad 4WD","Toyota","RAV4","LWB","Pertamax","SUV Offroad 4WD","Automatic","5","2004","80000","Biru","https://img1.icarcdn.com/7922146/thumb-l_used-car-mobil123-toyota-rav4-lwb-suv-offroad-4wd-indonesia_7922146_7hEBROodD8VvS2MSR9714l.jpg?smia=xTM","Jakarta Pusat","385000000"
"39215","2018 Honda Mobilio 1.5 E MPV","Honda","Mobilio","E","Pertamax","MPV","Automatic","7","2018","5000","Putih","https://img2.icarcdn.com/8558156/thumb-l_used-car-mobil123-honda-mobilio-e-mpv-indonesia_8558156_3z4uslMYSy3CN9vH7bE7r7.jpg?smia=xTM","Mojokerto","185000000"
"13451","2009 Toyota Camry 2.4 V Sedan","Toyota","Camry","V","Pertamax","Sedan","Automatic","5","2009","108000","Silver","https://img4.icarcdn.com/2090626/thumb-l_used-car-mobil123-toyota-camry-v-sedan-indonesia_2090626_DYddpYpaAmHdt1tCxpWVM9.jpg?smia=xTM","Sidoarjo","155000000"
"34144","2017 Suzuki Ertiga 1.4 GL MPV","Suzuki","Ertiga","GL","Pertamax","MPV","Manual","7","2017","12500","Hitam","https://img1.icarcdn.com/4374405/thumb-l_used-car-mobil123-suzuki-ertiga-gl-mpv-indonesia_4374405_7T8ooHwvWaGLtAndDP3hNL.jpg?smia=xTM","Jakarta Barat","120000000"
"76273","2016 Toyota Calya 1.2 G MPV","Toyota","Calya","G","Pertamax","MPV","Automatic","7","2016","55000","Hitam","https://img5.icarcdn.com/5932156/thumb-l_used-car-mobil123-toyota-calya-g-mpv-indonesia_5932156_mIns4yCcPdAlO9ISVpbiBw.jpg?smia=xTM","Trenggalek","107000000"
"10980","2018 BMW X1 1.5 sDrive18i xLine SUV","BMW","X1","sDrive18i xLine","Pertamax","SUV","Automatic","5","2018","21000","Hitam","https://img2.icarcdn.com/9007936/thumb-l_used-car-mobil123-bmw-x-x1-sdrive18i-xline-suv-indonesia_9007936_lTFPuHCC7c1EJ4nXjGYk4I.jpg?smia=xTM","Jakarta Selatan","650000000"
"4728","2011 Nissan Grand Livina 1.5 Highway Star MPV","Nissan","Grand Livina","Highway Star","Pertamax","MPV","Automatic","7","2011","70000","Hitam","https://img3.icarcdn.com/6814706/thumb-l_used-car-mobil123-nissan-grand-livina-highway-star-mpv-indonesia_6814706_L0MpoH9SpjcdA7GtWyDLxE.jpg?smia=xTM","Bekasi","85000000"
"13670","2015 Nissan X-Trail 2.5 T32 SUV","Nissan","X-Trail","T32","Pertamax","SUV","Automatic","7","2015","47500","Hitam","https://img1.icarcdn.com/3458505/thumb-l_used-car-mobil123-nissan-x-trail-t32-suv-indonesia_3458505_43zG4uFEjVptYAsyjxzhg0.jpg?smia=xTM","Bekasi","245000000"
"54456","2010 Toyota Kijang Innova 2.5 G MPV","Toyota","Kijang Innova","G","Solar","MPV","Manual","8","2010","123","Silver","https://img1.icarcdn.com/2180175/thumb-l_used-car-mobil123-toyota-kijang-innova-g-mpv-indonesia_2180175_yJtR704bqkySBzEgI8nzkb.jpg?smia=xTM","Mojokerto","180000000"
"70827","2006 Daihatsu Xenia 1.0 Li MPV","Daihatsu","Xenia","Li","Pertamax","MPV","Manual","7","2006","110000","Biru","https://img5.icarcdn.com/4018256/thumb-l_used-car-mobil123-daihatsu-xenia-li-mpv-indonesia_4018256_Mj0wiXWAC5DS4irvo62NM7.jpg?smia=xTM","Mojokerto","80000000"
"62930","2014 Toyota Vios 1.5 G Sedan","Toyota","Vios","G","Pertamax","Sedan","Manual","5","2014","30000","Hitam","https://img2.icarcdn.com/5083885/thumb-l_used-car-mobil123-toyota-vios-g-sedan-indonesia_5083885_Dwy6aswDkltTNTyfeey1fQ.jpg?smia=xTM","Gresik","155000000"
"19532","2015 Honda HR-V 1.5 E SUV","Honda","HR-V","E","Pertamax","SUV","Automatic","5","2015","62500","Abu-abu","https://img1.icarcdn.com/3084026/thumb-l_used-car-mobil123-honda-hr-v-e-suv-indonesia_3084026_gTkVQjbrQBeBJRSC1Jytwh.jpg?smia=xTM","Jakarta Utara","205000000"
"45213","2013 Honda CR-V 2.0 2 SUV","Honda","CR-V","2","Pertamax","SUV","Automatic","5","2013","77500","Hitam","https://img4.icarcdn.com/6065216/thumb-l_used-car-mobil123-honda-cr-v-2.0-suv-indonesia_6065216_6e25X0rLO5vyZfCP5BHxdR.jpg?smia=xTM","Jakarta Selatan","201000000"
"63448","2012 Volkswagen Polo 1.4 1.4 Hatchback","Volkswagen","Polo","1.4","Pertamax","Hatchback","Automatic","5","2012","72500","Putih","https://img2.icarcdn.com/4383336/thumb-l_used-car-mobil123-volkswagen-polo-1.4-hatchback-indonesia_4383336_EdOGNGDIDiWBtScrApSwpL.JPG?smia=xTM","Jakarta Pusat","118500000"
"74039","2010 Toyota Kijang Innova 2.0 V MPV","Toyota","Kijang Innova","V","Pertamax","MPV","Automatic","8","2010","82500","Silver","https://img1.icarcdn.com/3292805/thumb-l_used-car-mobil123-toyota-kijang-innova-v-mpv-indonesia_3292805_DQgHEugVmEyveTHfk7l6DA.jpg?smia=xTM","Depok","145000000"
"42525","2016 Toyota Agya 1.0 G Hatchback","Toyota","Agya","G","Pertamax","Hatchback","Manual","5","2016","59680","Silver","https://img2.icarcdn.com/2595146/thumb-l_used-car-mobil123-toyota-agya-g-hatchback-indonesia_2595146_KuKx0JdY9Hci6D7HVatcC4.jpg?smia=xTM","Jakarta Timur","89000000"
"42990","2017 Toyota Avanza 1.5 Veloz MPV","Toyota","Avanza","Veloz","Pertamax","MPV","Manual","7","2017","30000","Silver","https://img4.icarcdn.com/2204995/thumb-l_used-car-mobil123-toyota-avanza-veloz-mpv-indonesia_2204995_U04iNiWTHKKtwNwJ0bgcBQ.jpg?smia=xTM","Surabaya","172000000"
"35672","2003 Toyota Corolla Altis 1.8 J Sedan","Toyota","Corolla Altis","J","Pertamax","Sedan","Manual","5","2003","97500","Hitam","https://img4.icarcdn.com/5964555/thumb-l_used-car-mobil123-toyota-corolla-altis-j-sedan-indonesia_5964555_vDQvZr0bCb8lbpJCLq2r4g.jpeg?smia=xTM","Bandung","79000000"
"55208","2014 Nissan Livina X-Gear 1.5 X-Gear SUV","Nissan","Livina X-Gear","X-Gear","Pertamax","SUV","Manual","5","2014","40000","Hitam","https://img4.icarcdn.com/2603085/thumb-l_used-car-mobil123-nissan-livina-x-gear-x-gear-suv-indonesia_2603085_Ylw9KcRwbiaQIJX9xoyCZk.jpg?smia=xTM","Gresik","140000000"
"52737","2013 Suzuki Ertiga 1.4 GL MPV","Suzuki","Ertiga","GL","Pertamax","MPV","Manual","7","2013","67500","Abu-abu","https://img1.icarcdn.com/5561636/thumb-l_used-car-mobil123-suzuki-ertiga-gl-mpv-indonesia_5561636_nMl3uUcGxxmV7HsutrSOLn.jpg?smia=xTM","Mojokerto","127000000"
"41534","1991 Honda Accord 2.0 Sedan","Honda","Accord",,"Pertamax","Sedan","Automatic","5","1991","272500","Abu-abu","https://img2.icarcdn.com/8364415/thumb-l_used-car-mobil123-honda-accord-sedan-indonesia_8364415_hIDHlbEDXUZGA4ZTzePTJa.jpg?smia=xTM","Jakarta Barat","21000000"
"26834","2017 Toyota Sienta 1.5 V MPV","Toyota","Sienta","V","Pertamax","MPV","Automatic","7","2017","22500","Putih","https://img1.icarcdn.com/7201736/thumb-l_used-car-mobil123-toyota-sienta-v-mpv-indonesia_7201736_WhNnLGXGCiZknEHoGDMvaC.jpeg?smia=xTM","Bandung","189000000"
"88792","2007 Honda CR-V 2.4 2.4 i-VTEC SUV","Honda","CR-V","2.4 i-VTEC","Pertamax","SUV","Automatic","5","2007","107500","Silver","https://img5.icarcdn.com/5254035/thumb-l_used-car-mobil123-honda-cr-v-2.4-i-vtec-suv-indonesia_5254035_HpaJe66REJzu2mPjT7Fwq1.jpg?smia=xTM","Jakarta Pusat","130000000"
"79299","2013 Honda CR-V 2.4 2.4 Prestige SUV","Honda","CR-V","2.4 Prestige","Pertamax","SUV","Automatic","5","2013","50000","Silver","https://img2.icarcdn.com/2607315/thumb-l_used-car-mobil123-honda-cr-v-2.4-prestige-suv-indonesia_2607315_21BsQDKLAqND4aPqQdQ5Dz.jpg?smia=xTM","Surabaya","270000000"
"14290","2015 Honda HR-V 1.5 E SUV","Honda","HR-V","E","Pertamax","SUV","Automatic","5","2015","37500","Silver","https://img3.icarcdn.com/3003516/thumb-l_used-car-mobil123-honda-hr-v-e-suv-indonesia_3003516_bwIISMCfCeKCFl9eZOCd9x.jpg?smia=xTM","Sidoarjo","235000000"
"25967","2010 Toyota Kijang Innova 2.0 G MPV","Toyota","Kijang Innova","G","Pertamax","MPV","Manual","8","2010","70000","Silver","https://img2.icarcdn.com/7090885/thumb-l_used-car-mobil123-toyota-kijang-innova-g-mpv-indonesia_7090885_PFliuvNiXKFqdHMLVM4Kdw.jpg?smia=xTM","Pasuruan","150000000"
"35432","2019 Toyota Camry 2.5 V Sedan","Toyota","Camry","V","Pertamax","Sedan","Automatic","5","2019","9000","Hitam","https://img4.icarcdn.com/9233156/thumb-l_used-car-mobil123-toyota-camry-v-sedan-indonesia_9233156_Cf1dZFdmAqqj60QAGzGk2E.jpg?smia=xTM","Jakarta Selatan","595000000"
"21662","2015 Mercedes-Benz GLA200 1.6 Sport SUV","Mercedes-Benz","GLA200","Sport","Pertamax","SUV","Automatic","5","2015","19000","Putih","https://img2.icarcdn.com/0812426/thumb-l_used-car-mobil123-mercedes-benz-gla-class-gla200-sport-suv-indonesia_0812426_yGdScLQnnlxq99b7mNSuck.jpg?smia=xTM","Jakarta Selatan","510000000"
"55534","2017 Daihatsu Sigra 1.2 R Deluxe MPV","Daihatsu","Sigra","R Deluxe","Pertamax","MPV","Manual","7","2017","250","Hitam","https://img4.icarcdn.com/2725806/thumb-l_used-car-mobil123-daihatsu-sigra-r-mpv-indonesia_2725806_nQAhg8fqGAy9JlB4KEhPpQ.jpg?smia=xTM","Pekalongan","107000000"
"28013","2008 Mercedes-Benz S350 L 3.5 V221 Sedan","Mercedes-Benz","S350 L","V221","Pertamax","Sedan","Automatic","5","2008","36000","Hitam","https://img1.icarcdn.com/1445616/thumb-l_used-car-mobil123-mercedes-benz-s-class-s350-l-v221-sedan-indonesia_1445616_7L1BRWjgOfnf4ESb5urBUk.jpg?smia=xTM","Surabaya","375000000"
"89170","2016 Toyota Kijang Innova 2.0 G MPV","Toyota","Kijang Innova","G","Pertamax","MPV","Manual","8","2016","18000","Hitam","https://img1.icarcdn.com/6337515/thumb-l_used-car-mobil123-toyota-kijang-innova-g-mpv-indonesia_6337515_LZFlWSDLPcf0Z5Q5O2KWuU.jpg?smia=xTM","Surabaya","257000000"
"25804","2014 Daihatsu Xenia 1.0 M STD MPV","Daihatsu","Xenia","M STD","Pertamax","MPV","Manual","7","2014","42500","Silver","https://img2.icarcdn.com/7808905/thumb-l_used-car-mobil123-daihatsu-xenia-x-std-mpv-indonesia_7808905_Wl7zuF0vHT0UH2mXbziCnn.jpg?smia=xTM","Jakarta Barat","80000000"
"24746","2011 Daihatsu Terios 1.5 TS SUV","Daihatsu","Terios","TS","Pertamax","SUV","Manual","7","2011","77500","Hitam","https://img5.icarcdn.com/1029546/thumb-l_used-car-mobil123-daihatsu-terios-ts-suv-indonesia_1029546_2Erju929tNuyjKviC58auT.JPG?smia=xTM","Lumajang","130000000"
"4653","2016 BMW X6 3.0 xDrive35i M Sport SUV","BMW","X6","xDrive35i M Sport","Pertamax","SUV","Automatic","5","2016","7000","Hitam","https://img3.icarcdn.com/6833285/thumb-l_used-car-mobil123-bmw-x-x6-xdrive35i-m-sport-suv-indonesia_6833285_gtqAoBDW1NiIFFlaEcDG2U.jpg?smia=xTM","Jakarta Selatan","1595000000"
"55162","2015 Toyota Avanza 1.3 G MPV","Toyota","Avanza","G","Pertamax","MPV","Manual","7","2015","42500","Hitam","https://img5.icarcdn.com/8198065/thumb-l_used-car-mobil123-toyota-avanza-g-mpv-indonesia_8198065_qqyhQcvSUCO4FBeqNbny3P.jpg?smia=xTM","Kediri","137000000"
"51318","2013 Toyota Agya 1.0 G Hatchback","Toyota","Agya","G","Pertamax","Hatchback","Automatic","5","2013","35000","Lainnya","https://img4.icarcdn.com/6486856/thumb-l_used-car-mobil123-toyota-agya-g-hatchback-indonesia_6486856_F7esX4dtPgy87Cx9MllvaJ.jpg?smia=xTM","Surabaya","93000"
"64736","2017 Honda Mobilio 1.5 RS MPV","Honda","Mobilio","RS","Pertamax","MPV","Manual","7","2017","27000","Hitam","https://img1.icarcdn.com/7068126/thumb-l_used-car-mobil123-honda-mobilio-rs-mpv-indonesia_7068126_NTyejwvnBqtVGmn1UlbjGn.jpg?smia=xTM","Surabaya","185000000"
"39460","2019 BMW X1 1.5 sDrive18i xLine SUV","BMW","X1","sDrive18i xLine","Pertamax","SUV","Automatic","5","2019","2500","Hitam","https://img3.icarcdn.com/7282716/thumb-l_used-car-mobil123-bmw-x-x1-sdrive18i-xline-suv-indonesia_7282716_nL8Rk7zO3jAczuXc85g4N1.jpeg?smia=xTM","Jakarta Utara","690000000"
"22032","2012 Mitsubishi Pajero Sport 2.5 Dakar SUV","Mitsubishi","Pajero Sport","Dakar","Solar","SUV","Automatic","7","2012","81000","Hitam","https://img1.icarcdn.com/5627116/thumb-l_used-car-mobil123-mitsubishi-pajero-sport-dakar-suv-indonesia_5627116_JrMdl8sHnN3tfrer8bhtA8.jpg?smia=xTM","Serang","274000000"
"88754","2013 Toyota Fortuner 2.5 G SUV","Toyota","Fortuner","G","Solar","SUV","Automatic","7","2013","80000","Hitam","https://img4.icarcdn.com/9456656/thumb-l_used-car-mobil123-toyota-fortuner-g-suv-indonesia_9456656_y2Mx7f0HyRXrtLCcr8zm1n.jpg?smia=xTM","Sidoarjo","263000000"
"11262","2017 Honda Brio 1.2 Satya E Hatchback","Honda","Brio","Satya E","Pertamax","Hatchback","Manual","5","2017","15000","Merah","https://img3.icarcdn.com/8789816/thumb-l_used-car-mobil123-honda-brio-satya-e-hatchback-indonesia_8789816_GoN3rbibScvIwaXFVkuJpv.jpg?smia=xTM","Sidoarjo","134000000"
"57627","2016 Honda BR-V 1.5 E SUV","Honda","BR-V","E","Pertamax","SUV","Automatic","7","2016","46911","Hitam","https://img2.icarcdn.com/9482336/thumb-l_used-car-mobil123-honda-br-v-e-suv-indonesia_9482336_qMt9puYTGd7daovG2mW7yj.jpg?smia=xTM","Bandung","180000000"
"47570","2005 Mercedes-Benz E280 3.0 W211 Sedan","Mercedes-Benz","E280","W211","Pertamax","Sedan","Automatic","5","2005","87500","Hitam","https://img3.icarcdn.com/6755526/thumb-l_used-car-mobil123-mercedes-benz-e-class-e280-w211-sedan-indonesia_6755526_cxeJtnqgvuLk2M7Kg0eGZf.jpg?smia=xTM","Jakarta Pusat","165000000"
"5052","2015 Honda HR-V 1.5 E SUV","Honda","HR-V","E","Pertamax","SUV","Automatic","5","2015","28000","Putih","https://img3.icarcdn.com/1346385/thumb-l_used-car-mobil123-honda-hr-v-e-suv-indonesia_1346385_WyhGxdcM3U8VfQpmWbn9Co.jpg?smia=xTM","Surabaya","240000000"
"40648","2013 Nissan Grand Livina 1.5 XV MPV","Nissan","Grand Livina","XV","Pertamax","MPV","Automatic","7","2013","52500","Putih","https://img5.icarcdn.com/8784615/thumb-l_used-car-mobil123-nissan-grand-livina-xv-mpv-indonesia_8784615_CboFZPGdmRPoegQhJvkB49.jpg?smia=xTM","Jakarta Timur","95000000"
"57437","2017 Daihatsu Ayla 1.0 X Hatchback","Daihatsu","Ayla","X","Pertamax","Hatchback","Manual","5","2017","47500","Merah","https://img2.icarcdn.com/6739346/thumb-l_used-car-mobil123-daihatsu-ayla-x-hatchback-indonesia_6739346_jaO9qKdXR8zqBgs0Pvrbbp.JPG?smia=xTM","Kediri","112000000"
"42302","2012 Lexus RX270 2.7 RX270 SUV","Lexus","RX270","RX270","Pertamax","SUV","Automatic","5","2012","55000","Hitam","https://img2.icarcdn.com/5325126/thumb-l_used-car-mobil123-lexus-rx270-rx270-suv-indonesia_5325126_GpBptDgiBrGkdJtCxKQiDi.jpg?smia=xTM","Bekasi","380000000"
"64746","2018 Honda Jazz 1.5 RS Hatchback","Honda","Jazz","RS","Pertamax","Hatchback","Automatic","5","2018","21000","Putih","https://img3.icarcdn.com/2349846/thumb-l_used-car-mobil123-honda-jazz-rs-hatchback-indonesia_2349846_I1PCD8QGwy4YrJgurvpBdB.jpg?smia=xTM","Surabaya","248000000"
"7319","2008 Nissan Serena 2.0 Highway Star MPV","Nissan","Serena","Highway Star","Pertamax","MPV","Automatic","7","2008","160000","Emas","https://img4.icarcdn.com/4489006/thumb-l_used-car-mobil123-nissan-serena-highway-star-mpv-indonesia_4489006_FaRBmgFAHzNCgLVpmBrpao.jpg?smia=xTM","Jakarta Timur","79000000"
"34014","2004 Suzuki Karimun 1.0 GX Hatchback","Suzuki","Karimun","GX","Pertamax","Hatchback","Manual","5","2004","102500","Biru","https://img3.icarcdn.com/7365256/thumb-l_used-car-mobil123-suzuki-karimun-gx-hatchback-indonesia_7365256_3Yls4iCLJhQAyFDy8RRffQ.jpeg?smia=xTM","Jakarta Timur","55000000"
"71614","2005 Isuzu Panther 2.5 LV SUV","Isuzu","Panther","LV","Solar","SUV","Manual","7","2005","100000","Biru","https://img1.icarcdn.com/9326456/thumb-l_used-car-mobil123-isuzu-panther-lv-suv-indonesia_9326456_eV2QMSbOnptZiKx7Q19kwB.jpg?smia=xTM","Surabaya","84000001"
"4270","2014 Honda Mobilio 1.5 E Prestige MPV","Honda","Mobilio","E Prestige","Pertamax","MPV","Automatic","7","2014","31000","Silver","https://img2.icarcdn.com/0180906/thumb-l_used-car-mobil123-honda-mobilio-e-prestige-mpv-indonesia_0180906_0MsV2V5heU51jcgad1iBCo.jpg?smia=xTM","Banyuwangi","149000000"
"82282","2018 MINI Cooper 2.0 S Hatchback","MINI","Cooper","S","Pertamax","Hatchback","Automatic","5","2018","4000","Biru","https://img3.icarcdn.com/6931746/thumb-l_used-car-mobil123-mini-cooper-s-hatchback-indonesia_6931746_vFUeTrZkYPWILOhoS4CpEC.jpg?smia=xTM","Jakarta Selatan","785000000"
"28801","1981 Toyota Hardtop 4.2 Jeep","Toyota","Hardtop",,"Pertamax","Jeep","Manual","6","1981","3000001","Kuning","https://img1.icarcdn.com/1406726/thumb-l_used-car-mobil123-toyota-hardtop-jeep-indonesia_1406726_y8xWksAvpBsmHdvF6DZPWu.jpg?smia=xTM","Bandung","175000000"
"74027","2013 Nissan March 1.2 1.2L Hatchback","Nissan","March","1.2L","Pertamax","Hatchback","Manual","5","2013","87006","Putih","https://img4.icarcdn.com/3446915/thumb-l_used-car-mobil123-nissan-march-1.2l-hatchback-indonesia_3446915_C0mWMEGjrNCSdEsBPcfXBa.jpg?smia=xTM","Jakarta Timur","98000000"
"38912","2014 Honda Mobilio 1.5 E Prestige MPV","Honda","Mobilio","E Prestige","Pertamax","MPV","Automatic","7","2014","62500","Putih","https://img5.icarcdn.com/6420056/thumb-l_used-car-mobil123-honda-mobilio-e-prestige-mpv-indonesia_6420056_DWTLAMnaU3LXxTVUjoaeEN.jpg?smia=xTM","Bandung","132500000"
"16463","2017 Toyota Land Cruiser 4.5 VX-R SUV","Toyota","Land Cruiser","VX-R","Solar","SUV","Automatic","8","2017","18000","Hitam","https://img3.icarcdn.com/2544636/thumb-l_used-car-mobil123-toyota-land-cruiser-vx-r-suv-indonesia_2544636_ZmTPruaZ1pSX1IA9EvbPdc.jpg?smia=xTM","Jakarta Selatan","2175000000"
"12970","2017 Toyota Kijang Innova 2.4 V MPV","Toyota","Kijang Innova","V","Solar","MPV","Automatic","8","2017","37500","Putih","https://img4.icarcdn.com/2898395/thumb-l_used-car-mobil123-toyota-kijang-innova-v-mpv-indonesia_2898395_ifCv4aT5tONIXPD2IqeQst.jpeg?smia=xTM","Mojokerto","357000000"
"28252","2015 Toyota Alphard 2.5 G Van Wagon","Toyota","Alphard","G","Pertamax","Van Wagon","Automatic","7","2015","40000","Putih","https://img4.icarcdn.com/9400506/thumb-l_used-car-mobil123-toyota-alphard-g-van-wagon-indonesia_9400506_ax3s3vLv56SdKvfblTaWfg.jpg?smia=xTM","Jakarta Selatan","775000000"
"85780","2011 Audi TT 2.0 2.0 S TFSI Coupe","Audi","TT","2.0 S TFSI","Pertamax","Coupe","Automatic","4","2011","27500","Putih","https://img5.icarcdn.com/8587746/thumb-l_used-car-mobil123-audi-tt-2.0-s-tfsi-coupe-indonesia_8587746_3i3kkAMm0okMVp3ds0P7NM.jpg?smia=xTM","Surabaya","600000000"
